,Date,Unix,Ticker,DE Ratio,Price,price_p_value,SP500,sp500_p_value,Difference
1711,2003-10,1067176696.0,coh,0.064,33.65,0.0,1033.77,0.0,0.0
1712,2004-02,1075774809.0,coh,0.064,35.71,6.121842496285296,1136.03,9.891948886115866,-3.77010638983057
1713,2004-05,1085107470.0,coh,0.025,39.59,17.652303120356628,1093.5601,5.783694632268293,11.868608488088334
1714,2004-10,1098875283.0,coh,0.034,44.74,32.95690936106985,1125.4,8.863673737872071,24.093235623197778
1715,2005-02,1107755881.0,coh,0.055,55.6,65.23031203566123,1201.72,16.246360408988465,48.98395162667276
1716,2005-12,1134944454.0,coh,0.015,33.88,0.6835066864784666,1259.92,21.87623939561025,-21.192732709131782
1717,2006-06,1150833829.0,coh,0.003,28.91,-14.086181277860325,1252.2,21.12945819669753,-35.215639474557854
1718,2006-10,1161593430.0,coh,0.003,35.27,4.814264487369998,1377.02,33.20371068999874,-28.389446202628747
1719,2007-10,1193364395.0,coh,0.002,35.18,4.546805349182767,1535.28,48.51272526770945,-43.96591991852668
1720,2008-10,1225149512.0,coh,0.002,16.09,-52.18424962852898,940.51,-9.021349042823838,-43.162900585705145
1721,2009-02,1233822021.0,coh,0.019,14.64,-56.49331352154532,845.85,-18.178124727937544,-38.315188793607774
1722,2011-11,1320714256.0,coh,1.33,64.27,90.99554234769688,1275.92,23.423972450351634,67.57156989734526
1723,2011-11,1321501003.0,coh,1.66,62.77,86.53789004457654,1216.13,17.64028749141493,68.89760255316162
1724,2012-05,1337704435.0,coh,1.21,68.45,103.41753343239229,1316.63,27.361985741509248,76.05554769088305
1725,2012-06,1339295250.0,coh,1.21,64.0,90.19316493313522,1314.99,27.203343103398243,62.98982182973698
1726,2012-10,1350144273.0,coh,1.17,53.71,59.61367013372958,1432.5601,38.57628872960135,21.037381404128226
1727,2013-03,1364614957.0,coh,1.09,49.99,48.5586924219911,1562.85,51.179662787660696,-2.6209703656695993
1728,2013-04,1366585555.0,coh,1.09,51.2,52.154531946508186,1562.5,51.145806127088235,1.0087258194199507
1729,2013-05,1369317540.0,coh,1.01,58.43,73.6404160475483,1650.51,59.65930526132506,13.98111078622324
1730,2004-01,1075060641.0,col,0.05,32.03,0.0,1143.9399,0.0,0.0
1731,2004-08,1093075006.0,col,0.209,33.96,6.025600999063377,1095.17,-4.263327120594361,10.288928119657736
1732,2004-10,1098116662.0,col,0.209,36.2,13.019044645644712,1114.02,-2.6155132800245973,15.63455792566931
1733,2005-01,1106154015.0,col,0.177,41.34,29.066500156103658,1184.63,3.557013790672047,25.50948636543161
1734,2005-03,1110290125.0,col,0.162,47.99,49.82828598189198,1219.4301,6.599140391903452,43.229145589988526
1735,2005-05,1117047520.0,col,0.153,48.74,52.16984077427412,1190.01,4.027318218378422,48.142522555895695
1736,2006-06,1149340056.0,col,0.175,54.72,70.83983765220106,1270.09,11.027685982454132,59.812151669746925
1737,2007-03,1174910666.0,col,0.181,67.7,111.36434592569466,1437.5,25.662196064670873,85.7021498610238
1738,2007-05,1180297752.0,col,0.165,69.16,115.92257258819853,1515.73,32.5008420459851,83.42173054221342
1739,2008-12,1229029494.0,col,0.366,34.72,8.398376522010608,879.73,-23.096484352018848,31.494860874029456
1740,2011-12,1325082272.0,col,34.56,55.14,72.15110833593505,1249.64,9.240004654090656,62.911103681844395
1741,2012-05,1337388200.0,col,65.29,50.15,56.57196378395254,1324.8,15.81027989320067,40.76168389075187
1742,2012-11,1351994048.0,col,61.63,53.8,67.96753044021229,1427.59,24.795891812148508,43.171638628063775
1743,2013-05,1368626003.0,col,102.93,66.66,108.11738994692475,1658.78,45.005869626542435,63.11152032038231
1744,2003-11,1069729001.0,cop,0.569,57.21,0.0,1053.89,0.0,0.0
1745,2004-02,1075778613.0,cop,0.569,66.31,15.906310085649364,1136.03,7.793982294167311,8.112327791482054
1746,2004-09,1094512640.0,cop,0.413,76.19,33.17601817864009,1121.3,6.396303219501072,26.77971495913902
1747,2004-12,1102541703.0,cop,0.389,85.62,49.659150498164664,1189.24,12.842896317452476,36.816254180712185
1748,2005-05,1117054541.0,cop,0.311,105.34,84.1286488376158,1197.62,13.638045716346086,70.49060312126971
1749,2006-06,1150431398.0,cop,0.446,61.75,7.935675581192098,1251.54,18.75432919944205,-10.818653618249954
1750,2006-10,1161593454.0,cop,0.381,60.86,6.380003495892324,1377.02,30.66069513896136,-24.280691643069034
1751,2006-11,1163294177.0,cop,0.346,63.09,10.277923439958053,1378.33,30.784996536640424,-20.50707309668237
1752,2006-11,1163721055.0,cop,0.346,62.27,8.844607586086353,1401.2,32.95505223505298,-24.110444648966627
1753,2007-02,1172378788.0,cop,0.346,67.2,17.46198217094914,1456.38,38.19089278767234,-20.7289106167232
1754,2007-02,1172504031.0,cop,0.346,67.61,18.178640097884983,1449.37,37.52573798024459,-19.34709788235961
1755,2007-05,1177987839.0,cop,0.328,69.35,21.220066421954193,1486.3,41.02989875603714,-19.809832334082948
1756,2007-05,1178083349.0,cop,0.328,69.19,20.94039503583289,1495.92,41.94270749319188,-21.002312457358993
1757,2007-05,1180476702.0,cop,0.279,75.35,31.707743401503226,1530.23,45.19826547362627,-13.490522072123046
1758,2007-06,1180771245.0,cop,0.279,78.86,37.84303443453941,1530.23,45.19826547362627,-7.35523103908686
1759,2007-10,1192500572.0,cop,0.269,86.36,50.95263065897569,1538.53,45.985823947470784,4.966806711504908
1760,2008-12,1229558785.0,cop,0.238,53.42,-6.624715958748468,885.28,-15.998823406617399,9.37410744786893
1761,2009-01,1231602050.0,cop,0.238,51.99,-9.124278972207653,906.65,-13.971097552875547,4.846818580667893
1762,2011-09,1314961418.0,cop,39.48,65.97,15.31200839014158,1173.97,11.39397849870479,3.91802989143679
1763,2011-11,1320246442.0,cop,39.48,69.12,20.818038804404832,1237.9,17.460076478569867,3.357962325834965
1764,2011-12,1325105807.0,cop,41.68,71.82,25.537493445201875,1263.02,19.84362694398845,5.693866501213424
1765,2012-01,1325518926.0,cop,41.68,72.87,27.372836916622973,1257.6,19.32934177191166,8.043495144711311
1766,2012-01,1327743474.0,cop,41.68,69.4,21.30746373011712,1326.0601,25.825285371338545,-4.517821641221424
1767,2012-04,1333478708.0,cop,40.98,76.31,33.385771718231084,1413.38,34.11077057377904,-0.724998855547959
1768,2012-11,1351768542.0,cop,58.05,58.35,1.9926586261143167,1427.59,35.459108635626094,-33.466450009511775
1769,2012-11,1352492572.0,cop,51.98,55.67,-2.691837091417583,1394.53,32.32215885908395,-35.01399595050153
1770,2013-04,1365104998.0,cop,52.26,58.88,2.9190700926411495,1559.98,48.02114072626174,-45.10207063362059
1771,2013-05,1368686995.0,cop,50.9,62.42,9.106799510575076,1650.47,56.60742582242927,-47.50062631185419
1772,2003-10,1067182639.0,cost,0.221,33.72,0.0,1033.77,0.0,0.0
1773,2004-04,1083055562.0,cost,0.191,38.09,12.959667852906302,1138.11,10.093154183232238,2.866513669674063
1774,2004-11,1101781436.0,cost,0.173,49.43,46.58956109134046,1173.8199,13.54749122145158,33.04206986988888
1775,2006-04,1145721252.0,cost,0.067,53.97,60.053380782918154,1309.9301,26.713882198167877,33.339498584750274
1776,2006-04,1146206735.0,cost,0.067,54.36,61.20996441281139,1310.61,26.77965117966278,34.43031323314861
1777,2007-02,1172279035.0,cost,0.064,57.47,70.43297746144721,1457.63,41.001383286417685,29.431594175029524
1778,2007-04,1176448636.0,cost,0.072,54.68,62.158956109134046,1452.85,40.53899803631368,21.619958072820367
1779,2007-06,1181302717.0,cost,0.072,56.13,66.4590747330961,1507.67,45.84191841512136,20.61715631797474
1780,2007-10,1192163427.0,cost,0.262,69.24,105.33807829181494,1561.8,51.0780928059433,54.25998548587164
1781,2009-02,1233657126.0,cost,0.267,45.3,34.34163701067615,838.51,-18.88814726680016,53.22978427747631
1782,2011-03,1299911542.0,cost,17.69,72.55,115.15421115065243,1320.02,27.689911682482567,87.46429946816986
1783,2011-09,1315013346.0,cost,17.13,78.56,132.97746144721233,1218.89,17.90727144335782,115.07019000385452
1784,2011-11,1320378574.0,cost,18.44,84.7,151.18623962040334,1253.23,21.229093512096505,129.95714610830683
1785,2012-01,1325627371.0,cost,18.19,84.6,150.8896797153025,1277.3,23.55746442632307,127.33221528897943
1786,2012-03,1332612760.0,cost,17.79,90.27,167.70462633451956,1402.89,35.70620157288373,131.99842476163582
1787,2012-06,1339980531.0,cost,10.42,91.44,171.17437722419928,1344.78,30.085028584694857,141.0893486395044
1788,2012-09,1347948390.0,cost,10.42,102.25,203.23250296559908,1459.3199,41.16485291699314,162.06765004860594
1789,2012-09,1348194130.0,cost,10.42,102.64,204.3890865954923,1460.15,41.24515124253945,163.14393535295284
1790,2012-09,1348222370.0,cost,10.42,102.88,205.1008303677343,1460.15,41.24515124253945,163.85567912519485
1791,2012-09,1348390494.0,cost,10.42,102.36,203.55871886120997,1460.26,41.25579190729079,162.30292695391918
1792,2012-10,1349073556.0,cost,10.42,100.16,197.0344009489917,1444.49,39.730307515211315,157.3040934337804
1793,2012-10,1349905525.0,cost,10.42,101.56,201.18623962040334,1432.84,38.60336438472774,162.5828752356756
1794,2013-02,1360142856.0,cost,10.75,103.31,206.37603795966788,1512.12,46.27238167097129,160.10365628869658
1795,2013-04,1366579193.0,cost,47.37,104.45,209.75682087781732,1562.5,51.145806127088235,158.61101475072908
1796,2013-05,1368127705.0,cost,47.37,109.14,223.66548042704628,1626.67,57.3531830097604,166.3122974172859
1797,2009-02,1233958903.0,cov,0.369,39.82,0.0,832.23,0.0,0.0
1798,2011-05,1306089863.0,cov,43.3,56.91,42.918131592164734,1343.6,61.44575417853236,-18.527622586367627
1799,2011-12,1324661097.0,cov,42.86,45.5,14.264188849824208,1265.33,52.04090215445248,-37.776713304628274
1800,2012-10,1350782540.0,cov,47.47,56.4,41.637368156705165,1457.34,75.11264914747123,-33.475280990766066
1801,2013-04,1366726389.0,cov,46.94,66.76,67.65444500251131,1578.78,89.70476911430734,-22.05032411179603
1802,2013-05,1367352200.0,cov,46.94,63.84,60.32144650929182,1582.7,90.17579274960048,-29.854346240308658
1803,2003-10,1067170547.0,cpb,9.116,26.13,0.0,1033.77,0.0,0.0
1804,2003-12,1071405110.0,cpb,9.116,25.63,-1.9135093761959436,1071.21,3.621695348094843,-5.535204724290787
1805,2005-04,1113912327.0,cpb,2.336,28.86,10.447761194029853,1152.78,11.512231927798252,-1.064470733768399
1806,2005-09,1125774639.0,cpb,2.184,30.02,14.887102946804443,1220.33,18.046567418284525,-3.1594644714800815
1807,2006-01,1136272392.0,cpb,1.967,29.77,13.93034825870647,1268.8,22.73523124099171,-8.804882982285239
1808,2006-08,1156974189.0,cpb,1.656,37.36,42.97742058936089,1303.8199,26.12282229122532,16.85459829813557
1809,2006-10,1161593467.0,cpb,1.817,36.72,40.52812858783008,1377.02,33.20371068999874,7.324417897831339
1810,2007-01,1168676199.0,cpb,2.258,37.78,44.584768465365485,1414.85,36.86313203130289,7.721636434062596
1811,2007-02,1172162348.0,cpb,2.258,42.25,61.69154228855722,1456.38,40.880466641516016,20.811075647041207
1812,2007-04,1176171586.0,cpb,1.963,38.55,47.531572904707225,1448.39,40.10756744730454,7.424005457402686
1813,2007-05,1180195064.0,cpb,1.618,39.23,50.13394565633371,1522.28,47.25519216073208,2.8787534956016287
1814,2008-01,1199220451.0,cpb,1.87,35.73,36.7393800229621,1447.16,39.9885854687213,-3.249205445759195
1815,2008-12,1230232764.0,cpb,2.573,28.89,10.562571756601614,871.63,-15.684339843485493,26.246911600087106
1816,2011-02,1298627376.0,cpb,349.89,33.5,28.20512820512821,1319.88,27.676369018253588,0.5287591868746233
1817,2011-05,1306704095.0,cpb,289.92,34.64,32.567929582854966,1331.1,28.761716822890964,3.8062127599640014
1818,2011-10,1318388023.0,cpb,281.39,33.48,28.12858783008036,1207.25,16.781295646033453,11.347292184046907
1819,2012-04,1333241901.0,cpb,248.29,33.85,29.544584768465377,1403.28,35.743927566093035,-6.199342797627658
1820,2013-05,1368881709.0,cpb,390.39,47.63,82.28090317642558,1658.78,60.45928978399451,21.821613392431075
1821,2005-01,1106886766.0,crm,0.01,13.62,0.0,1171.36,0.0,0.0
1822,2005-03,1110346191.0,crm,0.009,16.78,23.20117474302498,1207.01,3.0434708373173143,20.157703905707663
1823,2005-05,1116059832.0,crm,0.009,14.88,9.251101321585915,1171.11,-0.021342712744160636,9.272444034330077
1824,2005-08,1124165552.0,crm,0.007,22.14,62.555066079295166,1219.34,4.096093429859311,58.45897264943586
1825,2005-10,1130732442.0,crm,0.007,24.59,80.54331864904553,1207.01,3.0434708373173143,77.49984781172822
1826,2006-04,1144931690.0,crm,0.004,34.049,149.992657856094,1289.12,10.053271411009424,139.93938644508458
1827,2006-04,1145002208.0,crm,0.004,33.71,147.50367107195302,1286.5699,9.835567203933895,137.66810386801913
1828,2006-04,1145874988.0,crm,0.004,32.76,140.5286343612335,1308.11,11.674463871055869,128.8541704901776
1829,2006-04,1146114405.0,crm,0.004,35.17,158.22320117474305,1309.72,11.811910941128273,146.41129023361478
1830,2006-04,1146202914.0,crm,0.004,35.3,159.17767988252572,1310.61,11.887890998497475,147.28978888402824
1831,2006-06,1150464692.0,crm,0.003,27.66,103.08370044052863,1251.54,6.8450348313072045,96.23866560922143
1832,2006-07,1153189572.0,crm,0.003,21.85,60.425844346549205,1236.86,5.5917907389700865,54.83405360757912
1833,2006-07,1153211085.0,crm,0.003,21.85,60.425844346549205,1236.86,5.5917907389700865,54.83405360757912
1834,2006-07,1153254911.0,crm,0.003,22.11,62.334801762114544,1259.8101,7.5510603059691315,54.783741456145414
1835,2007-05,1179323026.0,crm,0.001,44.39,225.9177679882526,1514.14,29.263420297773546,196.65434769047906
1836,2007-10,1193561000.0,crm,0.0,51.44,277.6798825256975,1514.4,29.285616719027473,248.39426580667003
1837,2009-02,1233982658.0,crm,0.003,29.04,113.21585903083702,832.23,-28.951816691708775,142.1676757225458
1838,2011-09,1315074888.0,crm,43.79,123.61,807.5624082232013,1218.89,4.057676546919837,803.5047316762814
1839,2011-10,1319520063.0,crm,37.39,132.53,873.0543318649046,1229.05,4.925044392842513,868.1292874720621
1840,2011-10,1320083033.0,crm,37.39,133.17,877.7533039647576,1253.3,6.995287529026095,870.7580164357315
1841,2011-11,1320326928.0,crm,37.39,132.13,870.1174743024962,1261.15,7.66544870919275,862.4520255933035
1842,2012-01,1325591215.0,crm,36.22,104.53,667.474302496329,1277.0601,9.023707485316217,658.4505950110128
1843,2012-06,1339698292.0,crm,30.4,129.36,849.7797356828196,1329.1,13.466398033055595,836.313337649764
1844,2012-07,1343108855.0,crm,30.4,131.0,861.8208516886931,1338.3101,14.252672107635572,847.5681795810575
1845,2012-08,1345301414.0,crm,30.4,147.23,980.9838472834066,1405.53,19.99129217320039,960.9925551102062
1846,2012-11,1352026614.0,crm,29.51,146.6,976.3582966226138,1427.59,21.87457314574512,954.4837234768687
1847,2013-02,1361414303.0,crm,27.77,171.08,1156.0939794419971,1502.42,28.262873924327298,1127.8311055176698
1848,2013-05,1368681435.0,crm,27.96,44.79,228.8546255506608,1650.47,40.90202841141922,187.9525971392416
1849,2005-01,1105236387.0,csc,0.41,54.02,0.0,1187.89,0.0,0.0
1850,2005-03,1109787661.0,csc,0.384,46.08,-14.698259903739363,1210.08,1.86801808248237,-16.56627798622173
1851,2005-03,1111187796.0,csc,0.384,44.96,-16.771566086634582,1188.0699,0.015144499911596308,-16.786710586546178
1852,2005-04,1112621118.0,csc,0.384,45.46,-15.845982969270644,1176.12,-0.9908324844893222,-14.855150484781321
1853,2005-05,1117188857.0,csc,0.384,46.93,-13.124768604220666,1198.78,0.9167515510695328,-14.041520155290199
1854,2005-08,1125333779.0,csc,0.221,44.26,-18.067382450944102,1212.28,2.0532204160317766,-20.12060286697588
1855,2006-08,1155363277.0,csc,0.234,47.16,-12.699000370233257,1265.95,6.571315525848348,-19.270315896081605
1856,2006-08,1155374871.0,csc,0.234,47.16,-12.699000370233257,1265.95,6.571315525848348,-19.270315896081605
1857,2006-08,1156096863.0,csc,0.234,47.07,-12.86560533135876,1297.48,9.225601697126832,-22.09120702848559
1858,2006-10,1161593623.0,csc,0.234,51.22,-5.183265457238067,1377.02,15.921507883726596,-21.104773340964663
1859,2007-01,1168529547.0,csc,0.352,51.61,-4.461310625694194,1423.8199,19.86125819730782,-24.322568823002015
1860,2009-01,1231251557.0,csc,0.657,39.31,-27.230655312847098,934.7,-21.314263105169672,-5.916392207677426
1861,2011-02,1298491285.0,csc,38.96,47.35,-12.347278785634952,1306.1,9.951258113124936,-22.298536898759888
1862,2011-05,1304244615.0,csc,38.96,50.98,-5.627545353572762,1360.48,14.529123066950635,-20.156668420523395
1863,2011-07,1309851068.0,csc,34.11,38.36,-28.989263235838585,1337.88,12.62659000412496,-41.61585323996354
1864,2011-11,1320234274.0,csc,36.65,30.64,-43.2802665679378,1237.9,4.209985773093467,-47.490252341031265
1865,2012-01,1325464467.0,csc,68.94,23.7,-56.127360236949286,1257.6,5.868388487149467,-61.99574872409875
1866,2012-06,1340210142.0,csc,96.68,24.71,-54.25768233987412,1355.6899,14.12587865879837,-68.3835609986725
1867,2013-04,1365715303.0,csc,79.26,48.51,-10.199925953350618,1588.85,33.75396711816749,-43.95389307151811
1868,2013-04,1366685092.0,csc,79.26,44.31,-17.9748241392077,1578.78,32.90624552778454,-50.881069666992246
1869,2013-05,1369455494.0,csc,86.46,43.26,-19.918548685671983,1655.35,39.35212856409262,-59.2706772497646
1870,2003-10,1065640262.0,csco,0.0,20.79,0.0,1033.78,0.0,0.0
1871,2004-02,1076863553.0,csco,0.0,24.06,15.728715728715729,1152.11,11.446342548704747,4.282373180010982
1872,2004-04,1081723565.0,csco,0.0,24.15,16.16161616161616,1145.2,10.777921801543856,5.383694360072303
1873,2004-06,1087867030.0,csco,0.0,22.87,10.004810004810013,1134.41,9.7341794192188,0.27063058559121345
1874,2004-08,1092203269.0,csco,0.0,20.46,-1.5873015873015792,1075.79,4.063727292073748,-5.651028879375327
1875,2004-10,1097634149.0,csco,0.0,19.16,-7.840307840307837,1113.65,7.726015206330178,-15.566323046638015
1876,2005-01,1106614209.0,csco,0.0,17.75,-14.62241462241462,1168.41,13.023080345915004,-27.645494968329622
1877,2005-02,1108893566.0,csco,0.0,17.3,-16.78691678691678,1200.75,16.151405521484264,-32.93832230840104
1878,2005-04,1112546653.0,csco,0.0,17.7,-14.862914862914863,1180.59,14.201280736713803,-29.06419559962867
1879,2006-02,1140330749.0,csco,0.0,19.86,-4.473304473304472,1289.38,24.7247963783397,-29.19810085164417
1880,2006-06,1150528067.0,csco,0.258,19.98,-3.89610389610389,1230.04,18.984696937452842,-22.880800833556734
1881,2006-11,1164705116.0,csco,0.253,25.8,24.098124098124106,1386.72,34.14072626671052,-10.042602168586416
1882,2006-12,1165362556.0,csco,0.253,27.04,30.06253006253006,1412.9,36.67317998026661,-6.6106499177365485
1883,2007-02,1170897020.0,csco,0.253,28.09,35.11303511303512,1448.3101,40.09848323627851,-4.985448123243394
1884,2007-02,1171753830.0,csco,0.241,27.52,32.37133237133237,1456.8101,40.92070846795256,-8.549376096620186
1885,2007-02,1171865949.0,csco,0.241,27.52,32.37133237133237,1455.54,40.797848671864415,-8.426516300532043
1886,2007-02,1172596546.0,csco,0.241,25.71,23.665223665223674,1399.04,35.33246919073691,-11.667245525513234
1887,2007-03,1173271467.0,csco,0.253,25.86,24.38672438672439,1391.97,34.6485712627445,-10.261846876020108
1888,2007-03,1173939894.0,csco,0.241,25.85,24.338624338624353,1392.28,34.678558300605545,-10.339933961981192
1889,2007-03,1175150162.0,csco,0.241,25.7,23.61712361712362,1422.53,37.604712801563196,-13.987589184439575
1890,2007-04,1176679639.0,csco,0.253,26.68,28.330928330928334,1468.33,42.03505581458337,-13.70412748365504
1891,2007-05,1179315549.0,csco,0.227,26.215,26.094276094276097,1514.14,46.46636615140554,-20.37209005712944
1892,2007-05,1179360744.0,csco,0.227,26.48,27.368927368927377,1512.75,46.33190814293177,-18.962980774004397
1893,2007-05,1179477282.0,csco,0.227,26.28,26.406926406926416,1522.75,47.29923194490124,-20.89230553797482
1894,2007-05,1180477036.0,csco,0.227,25.9,24.579124579124578,1530.23,48.022790148774405,-23.443665569649827
1895,2007-06,1182146765.0,csco,0.227,27.39,31.746031746031754,1531.05,48.1021107005359,-16.35607895450415
1896,2007-10,1192074759.0,csco,0.204,33.27,60.02886002886005,1554.41,50.3617791019366,9.667080926923454
1897,2007-10,1193366238.0,csco,0.204,31.18,49.97594997594998,1535.28,48.511288668768984,1.4646613071809966
1898,2008-01,1201056644.0,csco,0.194,23.42,12.650312650312664,1338.6,29.48596413163342,-16.835651481320756
1899,2008-10,1225141224.0,csco,0.201,16.09,-22.607022607022603,940.51,-9.022229100969257,-13.584793506053346
1900,2008-12,1229563747.0,csco,0.196,16.84,-18.999518999518997,885.28,-14.364758459246648,-4.6347605402723495
1901,2008-12,1229702054.0,csco,0.196,16.76,-19.384319384319372,887.88,-14.113254270734584,-5.271065113584788
1902,2009-01,1230997222.0,csco,0.196,16.96,-18.422318422318416,903.25,-12.626477587107507,-5.7958408352109085
1903,2011-09,1314923927.0,csco,35.6,15.82,-23.905723905723903,1173.97,13.560912379810022,-37.46663628553392
1904,2012-08,1346303816.0,csco,31.83,19.2,-7.6479076479076475,1399.48,35.37503143802357,-43.02293908593121
1905,2012-11,1352003413.0,csco,31.83,17.35,-16.546416546416538,1427.59,38.09417864535975,-54.640595191776285
1906,2012-11,1352634358.0,csco,31.83,16.82,-19.09571909571909,1377.51,33.24982104509664,-52.34554014081573
1907,2013-01,1358813774.0,csco,30.98,21.01,1.05820105820107,1492.5601,44.37889105999342,-43.32069000179235
1908,2013-04,1366677254.0,csco,29.34,20.59,-0.9620009620009586,1578.78,52.71914720733618,-53.681148169337135
1909,2013-04,1366924787.0,csco,29.34,20.64,-0.7215007215007148,1582.24,53.053841242817626,-53.77534196431834
1910,2003-10,1065640546.0,csx,1.164,29.36,0.0,1033.78,0.0,0.0
1911,2004-09,1095528567.0,csx,1.157,33.68,14.713896457765669,1120.37,8.376056801253643,6.337839656512026
1912,2004-11,1100533462.0,csx,1.08,37.47,27.622615803814714,1183.8101,14.512768674185992,13.109847129628722
1913,2005-04,1112639199.0,csx,1.074,42.48,44.68664850136239,1176.12,13.768886997233446,30.917761504128947
1914,2006-02,1139074335.0,csx,0.759,51.85,76.6008174386921,1282.46,24.05540830737682,52.54540913131528
1915,2006-10,1161593688.0,csx,0.691,35.99,22.58174386920982,1377.02,33.202422178800134,-10.620678309590314
1916,2007-01,1168804563.0,csx,0.695,34.7,18.188010899182576,1423.8199,37.72948789877923,-19.541476999596657
1917,2007-04,1175975126.0,csx,0.667,40.96,39.50953678474115,1439.37,39.23368608407978,0.2758507006613726
1918,2008-01,1201016586.0,csx,0.788,43.38,47.75204359673026,1310.5,26.767784248099215,20.984259348631046
1919,2008-01,1201602824.0,csx,0.836,47.22,60.83106267029973,1362.3,31.778521542301068,29.052541127998662
1920,2008-05,1209942974.0,csx,0.939,64.14,118.46049046321528,1407.49,36.14985780340111,82.31063265981416
1921,2008-10,1225293953.0,csx,0.923,45.37,54.52997275204359,930.09,-10.030180502621443,64.56015325466504
1922,2011-09,1315024817.0,csx,97.08,20.56,-29.972752043596735,1218.89,17.906130898256894,-47.87888294185363
1923,2011-12,1324688020.0,csx,104.67,21.34,-27.31607629427793,1243.72,20.307995898547084,-47.62407219282501
1924,2013-05,1368424731.0,csx,100.75,25.43,-13.385558583106267,1633.77,58.03846079436631,-71.42401937747258
1925,2004-10,1098762357.0,ctas,0.247,41.57,0.0,1111.09,0.0,0.0
1926,2005-02,1109062963.0,ctas,0.231,43.99,5.821505893673326,1184.16,6.576424952074104,-0.7549190584007786
1927,2005-04,1113997124.0,ctas,0.227,39.25,-5.580947798893433,1137.5,2.376945161958085,-7.9578929608515185
1928,2005-09,1126031590.0,ctas,0.225,40.75,-1.9725763771950935,1233.39,11.00720913697362,-12.979785514168713
1929,2006-02,1141144739.0,ctas,0.216,41.15,-1.0103439980755393,1280.66,15.26158997020945,-16.27193396828499
1930,2006-09,1157456069.0,ctas,0.383,38.0,-8.58792398364205,1313.25,18.194745700168312,-26.78266968381036
1931,2006-10,1161595669.0,ctas,0.418,41.3,-0.6495068559057088,1377.02,23.934154748940237,-24.583661604845947
1932,2007-07,1184119168.0,ctas,0.43,40.02,-3.728650469088278,1518.76,36.690997128945455,-40.419647598033734
1933,2013-04,1366983760.0,ctas,61.46,44.65,7.409189319220588,1582.24,42.40430568180796,-34.995116362587375
1934,2004-04,1081124760.0,ctl,0.915,27.17,0.0,1150.5699,0.0,0.0
1935,2004-08,1092204249.0,ctl,0.896,31.0,14.096429885903564,1075.79,-6.499379133766666,20.59580901967023
1936,2004-10,1098753824.0,ctl,0.896,33.37,22.819285977180698,1111.09,-3.4313343326641905,26.250620309844887
1937,2005-01,1106930477.0,ctl,0.887,32.39,19.21236658078763,1171.36,1.8069393263286253,17.405427254459006
1938,2005-02,1107633213.0,ctl,0.883,33.73,24.144276775855705,1193.1899,3.7042512584415874,20.440025517414117
1939,2006-05,1149060091.0,ctl,0.931,35.28,29.849098270150897,1270.09,10.387904289865393,19.461193980285504
1940,2008-06,1213628145.0,ctl,0.873,32.82,20.794994479205,1360.14,18.214460503442698,2.5805339757623003
1941,2011-07,1311821235.0,ctl,74.34,37.62,38.46153846153844,1300.67,13.045717604814808,25.41582085672363
1942,2011-09,1317262960.0,ctl,98.63,33.59,23.629002576371004,1160.4,0.8543679093291185,22.774634667041887
1943,2011-12,1325112608.0,ctl,100.91,36.67,34.96503496503497,1263.02,9.77342619514034,25.19160876989463
1944,2012-02,1330472391.0,ctl,104.85,40.4,48.69341185130657,1365.6801,18.69596971031487,29.9974421409917
1945,2012-03,1332642126.0,ctl,104.85,38.96,43.39344865660655,1392.78,21.05131552633178,22.34213313027477
1946,2013-05,1368392916.0,ctl,110.25,37.62,38.46153846153844,1633.77,41.996587951761995,-3.5350494902235567
1947,2004-08,1092205433.0,ctsh,0.0,25.66,0.0,1075.79,0.0,0.0
1948,2004-10,1098222981.0,ctsh,0.0,31.81,23.967264224473883,1103.66,2.5906543098560237,21.37660991461786
1949,2005-01,1107181550.0,ctsh,0.0,37.3,45.36243180046764,1181.27,9.804887570994342,35.557544229473294
1950,2004-01,1074557525.0,ctxs,0.534,21.39,0.0,1138.77,0.0,0.0
1951,2004-06,1087757154.0,ctxs,0.0,19.31,-9.724170172978036,1132.05,-0.5901103822545402,-9.134059790723496
1952,2004-08,1092205904.0,ctxs,0.0,15.98,-25.292192613370734,1075.79,-5.530528552736726,-19.761664060634008
1953,2004-10,1097700331.0,ctxs,0.0,20.94,-2.103786816269281,1103.29,-3.1156423158319955,1.0118554995627145
1954,2005-02,1107877799.0,ctxs,0.0,21.76,1.7297802711547499,1202.3,5.578826277474818,-3.8490460063200675
1955,2005-03,1112070835.0,ctxs,0.0,23.59,10.285179990649834,1165.36,2.3349754559744214,7.950204534675413
1956,2005-04,1113823019.0,ctxs,0.0,22.22,3.880317905563339,1145.98,0.6331392642939344,3.2471786412694046
1957,2005-09,1126108504.0,ctxs,0.0,24.86,16.222533894343144,1236.36,8.569772649437544,7.6527612449056
1958,2005-05,1117250766.0,cvc,-3.978,25.69,28.257613579630554,1190.01,6.746501614639401,21.51111196499115
1959,2003-10,1065101422.0,cvs,0.199,32.06,0.0,1020.24,0.0,0.0
1960,2004-07,1088789411.0,cvs,0.124,41.66,29.94385527136617,1125.38,10.305418332941278,19.638436938424896
1961,2004-09,1095582706.0,cvs,0.119,41.07,28.103555832813466,1123.5,10.121147965184662,17.982407867628805
